:START_ID(Post)|:END_ID(Tag)
687195497561|12741
137439683679|1409
137439683679|2904
137439683679|6424
137439683679|11645
137439683679|11656
68720206954|1502
68720206954|2789
68720206954|2800
68720206954|3107
137439683695|472
137439683695|577
137439683695|1409
137439683695|5159
137439683695|6850
137439683695|6972
137439683695|9292
68720206972|147
68720206972|1502
137439683720|1409
137439683720|2892
137439683720|6367
137439683720|7016
137439683720|9707
137439683729|545
137439683729|1409
137439683729|2847
137439683729|5078
137439683729|6400
137439683744|975
137439683744|1409
137439683744|9159
137439683744|13458
137439683757|291
137439683757|1153
137439683757|1409
137439683757|2049
137439683757|2963
137439683757|5251
137439683757|9243
137439683757|10688
137439683772|293
137439683772|1409
137439683772|2878
137439683772|3069
137439683772|5122
137439683772|6821
137439683772|7514
137439683772|9062
137439683772|9390
68720207051|1502
68720207051|2085
68720207051|2111
68720207051|2789
68720207051|2837
68720207051|6993
68720207071|278
68720207071|1502
68720207071|5033
68720207071|6425
68720207071|8855
687195497708|1963
687195497708|2908
687195497708|2972
687195497708|5109
687195497708|5442
687195497708|8533
687195497719|566
687195497719|1963
687195497719|7576
687195497719|9285
68720207107|147
68720207107|295
68720207107|1502
68720207107|5120
68720207107|7945
68720207107|11548
68720207107|12093
68720207108|1502
68720207108|2894
68720207108|7016
68720207108|7585
68720207108|12221
68720207113|471
68720207113|1502
68720207113|2932
68720207113|8439
137439683867|1409
137439683867|9279
137439683867|11595
137439683867|12712
137439683867|13134
137439683867|13262
687195497774|598
687195497774|1963
687195497774|2851
687195497774|8060
687195497774|11702
68720207155|1202
68720207155|1502
68720207155|2073
68720207155|2951
68720207155|2989
68720207155|6365
68720207155|9148
68720207155|9278
68720207162|587
68720207162|777
68720207162|1502
68720207162|1769
68720207162|9262
68720207162|11339
137439683916|1409
137439683916|1617
137439683916|6401
137439683916|7132
137439683916|7589
137439683916|9152
137439683916|9734
137439683916|11441
687195497822|585
687195497822|1963
687195497822|3068
687195497822|6113
687195497822|9297
137439683939|1409
137439683939|3040
137439683939|7003
137439683939|12325
68720207208|1502
68720207208|6624
68720207208|8108
68720207208|9082
68720207217|1186
68720207217|1502
68720207217|6962
68720207217|9207
68720207217|9278
137439683961|1409
137439683961|4847
137439683961|9033
68720207236|1502
68720207236|1984
68720207236|2818
68720207236|3005
68720207236|3073
68720207236|7018
687195497877|1963
687195497877|3046
687195497877|5220
687195497877|7057
687195497877|9086
755914974621|1444
755914974621|2960
755914974621|9334
755914974621|12133
137439684017|1409
137439684017|2089
137439684017|2807
137439684017|9157
687195497925|278
687195497925|1154
687195497925|1963
687195497925|2042
687195497925|7031
137439684057|1409
137439684057|1614
687195497946|1673
687195497946|1963
687195497946|2020
687195497946|11531
137439684060|1027
137439684060|1409
137439684060|6370
137439684060|7564
137439684060|9200
68720207332|1502
68720207332|10662
68720207332|11182
68720207332|14721
68720207332|15020
137439684088|1409
137439684088|2938
137439684088|9250
137439684088|10542
687195497977|1963
687195497977|1989
687195497977|6960
687195497977|10413
687195497987|1963
687195497987|6965
687195497987|9830
687195497987|11345
687195497987|13376
137439684108|1409
137439684108|6969
137439684108|7380
137439684108|7984
687195498012|589
687195498012|1963
687195498012|2054
687195498012|2057
687195498012|2110
687195498012|5107
687195498012|5411
687195498012|7604
687195498017|1963
687195498017|2839
687195498017|2850
687195498017|2997
687195498017|7015
68720207394|1502
68720207394|10691
68720207394|10980
68720207394|12088
137439684141|1409
137439684141|8609
137439684141|9250
137439684141|11373
137439684141|12207
137439684162|1409
137439684162|5016
137439684162|5113
137439684162|5822
137439684162|8359
68720207436|573
68720207436|1502
68720207436|6429
68720207436|7414
68720207436|7566
137439684174|1409
137439684174|5067
137439684174|7354
137439684174|7538
137439684174|10838
137439684174|11962
137439684174|14691
68720207452|449
68720207452|1188
68720207452|1502
68720207452|1669
68720207455|1502
68720207455|6392
68720207455|6951
68720207455|6962
68720207455|7528
68720207455|9074
68720207455|11527
68720207459|1502
68720207459|1533
68720207459|1680
68720207459|1991
68720207459|2790
68720207459|5062
68720207459|5065
68720207459|7164
68720207459|11261
68720207459|15251
68720207480|1502
68720207480|3033
687195498120|1963
687195498120|2970
687195498120|5197
687195498120|9206
68720207513|9
68720207513|1502
68720207513|2004
68720207513|6531
68720207513|6802
893353928693|145
893353928693|468
893353928693|2059
893353928693|5106
893353928693|7567
687195498495|145
687195498495|468
687195498495|596
687195498495|2020
687195498495|9280
962073405734|6
343598115446|468
343598115446|782
343598115446|2016
343598115446|7596
755914975863|468
755914975863|1186
755914975863|2043
755914975863|2046
755914975863|2067
755914975863|2787
755914975863|3070
893353929356|468
893353929356|2782
137439685267|468
137439685267|1984
137439685267|2075
137439685267|2782
137439685267|3070
618476022438|468
618476022438|3070
618476022438|6397
618476022438|6413
618476022438|9058
893353929401|468
893353929401|1984
893353929401|2846
687195499198|468
687195499198|1410
687195499198|1989
687195499198|2076
206159162060|468
206159162060|1749
206159162060|2067
206159162060|2953
893353929427|468
893353929427|2797
893353929427|2913
687195499223|468
687195499223|3019
687195499223|6987
687195499223|9329
755914975960|468
755914975960|1187
755914975960|1995
755914975960|2010
755914975960|2913
274878638821|468
274878638821|1187
274878638821|1953
274878638821|6397
206159162087|468
206159162087|1984
206159162087|2046
206159162087|2081
206159162087|2787
206159162087|9329
206159162097|468
206159162097|2039
206159162097|2846
206159162097|2926
206159162097|3019
481037069042|468
481037069042|5061
481037069042|6418
206159162110|468
206159162110|1186
206159162110|2075
206159162110|2779
206159162110|3093
549756545803|468
549756545803|1175
549756545803|1863
549756545803|1984
549756545803|2039
549756545803|2071
549756545803|9329
412317592351|468
412317592351|1410
412317592351|2048
412317592351|2050
412317592351|2782
412317592351|2797
412317592351|6945
481037069090|468
481037069090|1187
481037069090|2781
481037069090|2787
755914976038|468
755914976038|2043
755914976038|7596
481037069119|468
481037069119|1682
481037069122|468
481037069122|1984
481037069122|2036
481037069122|2939
343598115652|468
343598115652|2036
343598115652|6987
412317592401|468
412317592401|1953
412317592401|1994
412317592401|2797
412317592401|9329
755914976101|468
755914976101|2068
549756545905|518
549756545905|1930
549756545905|1994
549756545905|2024
549756545905|2098
549756545905|7068
549756545905|7894
549756545923|518
549756545923|3016
549756545923|9144
549756545923|9235
549756545923|13096
549756545923|15506
549756545928|518
549756545928|3114
549756545928|5526
549756545928|6823
549756545928|6968
549756545928|9233
549756545939|518
549756545939|1023
549756545939|1188
549756545939|2784
549756545939|3030
549756545939|5144
549756545951|518
549756545951|2801
549756545951|5666
549756545951|9488
549756545951|12526
412317592493|1178
274878639041|1178
274878639055|1178
618476022748|1178
206159162335|1178
343598115824|1178
343598115833|1178
962073406465|1178
481037069316|1178
824634453013|1178
687195499547|1178
687195499549|1178
687195499559|1178
274878639150|1339
274878639150|2061
274878639150|8785
274878639150|9162
274878639150|13792
343598115904|139
343598115904|1418
343598115904|6981
618476022868|139
618476022868|3090
618476022868|6028
962073406561|139
274878639214|139
893353929857|139
893353929857|782
893353929857|2950
893353929857|6028
893353929857|6981
824634453137|139
1030792883361|139
687195499700|139
687195499713|139
274878639325|139
274878639325|782
755914976490|139
549756546295|139
549756546295|782
687195499779|139
412317592842|139
412317592842|6981
412317592842|14165
755914976543|139
755914976543|6981
962073406764|139
824634453294|139
824634453294|1418
481037069632|139
412317592937|139
412317592937|3000
412317592937|6028
893353930109|139
893353930109|580
893353930109|1614
412317592958|139
412317592958|6981
755914976650|139
962073406863|139
274878639534|139
274878639534|1418
274878639534|6981
274878639534|14165
412317593025|139
755914976745|139
343598116336|139
755914976755|139
824634453512|139
824634453512|6981
481037069842|139
481037069842|2950
893353930260|139
893353930280|139
893353930280|6981
549756546636|139
481037069907|145
481037069907|1408
481037069907|7066
481037069907|11390
481037069921|1023
481037069921|1179
481037069921|2108
481037069921|3010
481037069921|3051
481037069921|9088
481037069937|1023
481037069937|1993
481037069937|2813
481037069937|12448
481037069937|14059
962073407106|395
962073407106|787
962073407106|2981
962073407106|7598
962073407106|11532
962073407106|14503
343598116488|447
343598116488|2827
343598116488|6410
343598116488|9069
481037069977|1408
481037069977|3028
481037069977|5532
481037069977|6045
481037069977|11251
274878639777|796
274878639777|1734
274878639777|6604
274878639777|7015
274878639777|9045
481037070009|1023
481037070009|9182
481037070009|12237
962073407166|395
962073407166|2788
962073407166|2837
962073407166|5090
962073407166|9350
962073407166|10777
962073407166|11699
481037070059|1023
481037070059|1193
481037070059|6804
481037070059|9164
481037070059|12273
343598116604|447
343598116604|785
343598116604|2814
343598116604|5418
343598116604|6422
481037070084|1023
481037070084|1187
481037070084|2113
481037070084|6970
481037070084|9029
962073407239|395
962073407239|1988
962073407239|5140
962073407239|9215
962073407239|9257
962073407239|10227
962073407239|11403
481037070093|1170
481037070093|1408
481037070093|5127
481037070093|5386
481037070093|7380
481037070103|1023
481037070103|1671
481037070103|2057
481037070103|6999
481037070103|7507
481037070103|9283
481037070120|1178
481037070120|1408
481037070120|2051
481037070120|5115
481037070120|5320
481037070120|5829
481037070120|9269
481037070120|11600
481037070120|13216
481037070129|794
481037070129|1023
481037070129|5100
481037070130|1023
481037070130|3114
481037070130|5155
481037070130|9064
481037070130|9126
481037070130|9191
481037070139|1408
481037070139|2944
481037070139|5121
481037070139|6953
481037070139|14886
343598116685|447
343598116685|596
343598116685|782
343598116685|11646
343598116698|447
343598116698|593
343598116698|2992
343598116698|6527
343598116698|9986
343598116698|12170
962073407324|395
962073407324|2023
962073407324|6517
481037070182|1408
481037070182|6591
481037070182|8179
481037070182|8512
481037070182|11559
481037070184|783
481037070184|1408
481037070184|2024
481037070184|2103
481037070184|3027
481037070184|5192
481037070184|5688
481037070184|5910
481037070184|6787
481037070184|8896
962073407373|395
962073407373|2996
962073407373|7569
962073407373|9812
481037070239|1408
481037070239|2057
481037070239|3002
481037070239|9287
481037070239|13635
755914977480|4850
893353930966|4850
962073407728|4850
962073407748|4850
893353931022|1761
893353931022|6561
893353931022|8453
893353931022|10300
893353931022|10675
893353931022|10931
893353931022|11993
893353931022|15353
1030792884526|4850
1030792884569|4850
962073407883|4850
1030792884632|4850
1030792884702|4850
962073408005|4850
1030792884762|4850
1030792885000|4850
1030792885011|4850
1030792885195|4850
893353931776|4850
1099512362035|4850
1099512362072|4850
1030792885368|4850
962073408663|4850
962073408681|4850
549756548799|4850
893353932486|4850
893353932580|4850
1030792886185|4850
1030792886201|4850
1030792886224|4850
755914979296|4850
1099512362997|4850
1030792886308|4850
962073409574|4850
824634456121|4850
1030792886543|4850
962073409911|4850
824634456454|4850
549756549552|4850
962073410000|4850
687195503096|6
687195503096|1170
687195503096|1175
687195503096|1191
687195503096|2058
893353933306|6
893353933306|1175
893353933306|2004
687195503106|6
687195503106|1190
687195503106|2057
687195503106|6945
687195503106|11577
755914979856|6
755914979856|781
755914979856|1548
755914979856|1987
755914979856|1989
755914979856|4849
755914979856|7015
755914979856|9474
755914979858|6
755914979858|588
755914979858|1173
755914979858|1174
755914979858|2036
755914979858|11743
549756549668|6
549756549668|1201
549756549668|2115
549756549668|2823
549756549668|9063
755914979878|6
755914979878|2004
412317596211|500
412317596211|3111
824634456640|1934
824634456640|1984
824634456640|3058
824634456640|14771
824634456645|1934
824634456645|2897
824634456645|12427
824634456648|1934
824634456657|545
824634456657|1934
824634456657|9336
824634456664|1934
824634456664|2841
824634456664|5057
824634456664|9150
824634456664|14039
824634456665|1934
412317596268|500
412317596268|6438
412317596268|9144
824634456687|1934
824634456687|5848
824634456687|9063
824634456706|588
824634456706|1934
824634456706|2998
824634456706|7859
